"","city","year","weekofyear","week_start_date","ndvi_ne","ndvi_nw","ndvi_se","ndvi_sw","precipitation_amt_mm","reanalysis_air_temp_k","reanalysis_avg_temp_k","reanalysis_dew_point_temp_k","reanalysis_max_air_temp_k","reanalysis_min_air_temp_k","reanalysis_precip_amt_kg_per_m2","reanalysis_relative_humidity_percent","reanalysis_sat_precip_amt_mm","reanalysis_specific_humidity_g_per_kg","reanalysis_tdtr_k","station_avg_temp_c","station_diur_temp_rng_c","station_max_temp_c","station_min_temp_c","station_precip_mm","ndvi_ne_prev","ndvi_nw_prev","ndvi_se_prev","ndvi_sw_prev","precipitation_amt_mm_prev","reanalysis_air_temp_k_prev","reanalysis_avg_temp_k_prev","reanalysis_dew_point_temp_k_prev","reanalysis_max_air_temp_k_prev","reanalysis_min_air_temp_k_prev","reanalysis_precip_amt_kg_per_m2_prev","reanalysis_relative_humidity_percent_prev","reanalysis_sat_precip_amt_mm_prev","reanalysis_specific_humidity_g_per_kg_prev","reanalysis_tdtr_k_prev","station_avg_temp_c_prev","station_diur_temp_rng_c_prev","station_max_temp_c_prev","station_min_temp_c_prev","station_precip_mm_prev","ndvi_ne_2_prev","ndvi_nw_2_prev","ndvi_se_2_prev","ndvi_sw_2_prev","precipitation_amt_mm_2_prev","reanalysis_air_temp_k_2_prev","reanalysis_avg_temp_k_2_prev","reanalysis_dew_point_temp_k_2_prev","reanalysis_max_air_temp_k_2_prev","reanalysis_min_air_temp_k_2_prev","reanalysis_precip_amt_kg_per_m2_2_prev","reanalysis_relative_humidity_percent_2_prev","reanalysis_sat_precip_amt_mm_2_prev","reanalysis_specific_humidity_g_per_kg_2_prev","reanalysis_tdtr_k_2_prev","station_avg_temp_c_2_prev","station_diur_temp_rng_c_2_prev","station_max_temp_c_2_prev","station_min_temp_c_2_prev","station_precip_mm_2_prev","total_cases"
"476","iq",2001,18,"2001-04-30",0.2540143,0.179,0.3128286,0.2625571,94.77,297.285714286,298.65,295.74,305.6,293.1,103.87,92.1928571429,94.77,17.3057142857,7.41428571429,27.625,11.325,35.2,20.5,51,0.2456143,0.2148429,0.2733714,0.2288,78.01,297.961428571,299.207142857,295.428571429,307.8,293.2,78.3,88.1485714286,78.01,16.9685714286,10.2428571429,27.6333333333,10.9333333333,34.3,21,14.9,0.3125429,0.2822143,0.2621286,0.4074857,77.73,297.062857143,298.15,295.985714286,305.1,292.8,120.32,94.6157142857,77.73,17.52,7.5,27.34,11.04,33.5,20.4,45.3,0
"477","iq",2001,19,"2001-05-07",0.2664571,0.1886,0.1962,0.2273286,45.56,297.135714286,298.2,296.332857143,305.1,292.1,85.9,95.82,45.56,17.8914285714,7.08571428571,26.6,8.8,32.7,21.4,66,0.2540143,0.179,0.3128286,0.2625571,94.77,297.285714286,298.65,295.74,305.6,293.1,103.87,92.1928571429,94.77,17.3057142857,7.41428571429,27.625,11.325,35.2,20.5,51,0.2456143,0.2148429,0.2733714,0.2288,78.01,297.961428571,299.207142857,295.428571429,307.8,293.2,78.3,88.1485714286,78.01,16.9685714286,10.2428571429,27.6333333333,10.9333333333,34.3,21,14.9,0
"478","iq",2001,23,"2001-06-04",0.3635667,0.1819143,0.2539714,0.2467286,126.46,296.691428571,297.892857143,294.46,307.6,291.5,30.63,89.4871428571,126.46,15.9685714286,9.72857142857,26.8666666667,10.7333333333,34,19.8,17,0.2999429,0.3029429,0.3187143,0.3874429,90.07,296.845714286,298,295.18,304.8,291.8,20.3,91.4657142857,90.07,16.6942857143,8.8,27.25,12.65,34.8,20.5,32,0.2985857,0.3796667,0.1842429,0.2685286,70.81,296.922857143,297.957142857,295.827142857,305.6,293,53.1,94.71,70.81,17.3685714286,8.54285714286,27.4333333333,11.9333333333,34.2,20.5,64.1,0
"479","iq",2001,24,"2001-06-11",0.3170833,0.2989667,0.2198714,0.2173429,47.13,295.482857143,296.435714286,294.341428571,302.6,291.9,95.06,94.0171428571,47.13,15.7828571429,7.27142857143,26.88,10.68,33.4,20,37.1,0.3635667,0.1819143,0.2539714,0.2467286,126.46,296.691428571,297.892857143,294.46,307.6,291.5,30.63,89.4871428571,126.46,15.9685714286,9.72857142857,26.8666666667,10.7333333333,34,19.8,17,0.2999429,0.3029429,0.3187143,0.3874429,90.07,296.845714286,298,295.18,304.8,291.8,20.3,91.4657142857,90.07,16.6942857143,8.8,27.25,12.65,34.8,20.5,32,0
"480","iq",2001,25,"2001-06-18",0.1041,0.1082429,0.05965714,0.1137571,53.93,296,297.321428571,293.647142857,305.2,291,13.45,88.1714285714,53.93,15.1342857143,9.41428571429,26.4,10.05,33.2,20.5,9.9,0.3170833,0.2989667,0.2198714,0.2173429,47.13,295.482857143,296.435714286,294.341428571,302.6,291.9,95.06,94.0171428571,47.13,15.7828571429,7.27142857143,26.88,10.68,33.4,20,37.1,0.3635667,0.1819143,0.2539714,0.2467286,126.46,296.691428571,297.892857143,294.46,307.6,291.5,30.63,89.4871428571,126.46,15.9685714286,9.72857142857,26.8666666667,10.7333333333,34,19.8,17,1
"481","iq",2001,29,"2001-07-16",0.3195,0.2050857,0.1947429,0.3616333,52.05,297.555714286,298.928571429,294.115714286,307.9,291.1,18,84.2457142857,52.05,15.6057142857,11.4285714286,26.7666666667,10.0666666667,32.8,21,36.8,0.3597167,0.3110571,0.2649857,0.4388429,39.09,295.808571429,297.021428571,293.438571429,307.2,290.3,16.7,88.3228571429,39.09,14.9285714286,9.7,27.35,10.95,33.5,19.5,22.3,0.2290833,0.1932667,0.2704571,0.2421857,52.1,295.795714286,297.05,292.752857143,305,291.3,23.6,84.8571428571,52.1,14.2971428571,8.55714285714,26.5,11.3666666667,33.2,20,70.1,0
"482","iq",2001,30,"2001-07-23",0.2911571,0.2526333,0.2182,0.3259857,54.52,296.815714286,298.221428571,294.991428571,306,292,38.29,90.8142857143,54.52,16.5057142857,10.2714285714,27.3666666667,11.4,34,21.2,25.2,0.3195,0.2050857,0.1947429,0.3616333,52.05,297.555714286,298.928571429,294.115714286,307.9,291.1,18,84.2457142857,52.05,15.6057142857,11.4285714286,26.7666666667,10.0666666667,32.8,21,36.8,0.3597167,0.3110571,0.2649857,0.4388429,39.09,295.808571429,297.021428571,293.438571429,307.2,290.3,16.7,88.3228571429,39.09,14.9285714286,9.7,27.35,10.95,33.5,19.5,22.3,0
"483","iq",2001,31,"2001-07-30",0.2371167,0.1956167,0.1883143,0.1339,27.97,297.291428571,299.178571429,293.452857143,308.1,289.8,9.71,82.2257142857,27.97,14.9857142857,12.8714285714,26.52,10.88,34,18.4,10.9,0.2911571,0.2526333,0.2182,0.3259857,54.52,296.815714286,298.221428571,294.991428571,306,292,38.29,90.8142857143,54.52,16.5057142857,10.2714285714,27.3666666667,11.4,34,21.2,25.2,0.3195,0.2050857,0.1947429,0.3616333,52.05,297.555714286,298.928571429,294.115714286,307.9,291.1,18,84.2457142857,52.05,15.6057142857,11.4285714286,26.7666666667,10.0666666667,32.8,21,36.8,0
"484","iq",2001,35,"2001-08-27",0.2280714,0.1999857,0.2331429,0.2646429,47.58,298.751428571,300.514285714,293.725714286,311.2,293,16.9,76.9557142857,47.58,15.2514285714,12.8,27.2,12.4666666667,35.2,20,31,0.2407571,0.1931143,0.2063429,0.2469143,9.97,298.44,299.814285714,294.017142857,308.8,291.7,30.1,78.3885714286,9.97,15.5114285714,12.2,27.6,11.68,34.2,20,47.9,0.2821714,0.2735571,0.2658571,0.3664571,5.14,298.395714286,299.785714286,292.024285714,309.7,292,0,69.4757142857,5.14,13.7157142857,13.3142857143,27.125,12.25,33.4,20,18,0
"485","iq",2001,36,"2001-09-03",0.30695,0.2410286,0.1908714,0.3389429,44.45,298.691428571,300.521428571,294.905714286,311.2,291.7,39.8,81.9871428571,44.45,16.4371428571,13.4428571429,27.375,12.15,34.3,20.8,35.1,0.2280714,0.1999857,0.2331429,0.2646429,47.58,298.751428571,300.514285714,293.725714286,311.2,293,16.9,76.9557142857,47.58,15.2514285714,12.8,27.2,12.4666666667,35.2,20,31,0.2407571,0.1931143,0.2063429,0.2469143,9.97,298.44,299.814285714,294.017142857,308.8,291.7,30.1,78.3885714286,9.97,15.5114285714,12.2,27.6,11.68,34.2,20,47.9,0
"486","iq",2001,37,"2001-09-10",0.3084571,0.2503143,0.2983,0.4290714,36.2,298.665714286,300.121428571,294.122857143,311.5,290.9,19.6,78.9571428571,36.2,15.6585714286,13.7857142857,27.375,11.525,35.2,20.1,41.9,0.30695,0.2410286,0.1908714,0.3389429,44.45,298.691428571,300.521428571,294.905714286,311.2,291.7,39.8,81.9871428571,44.45,16.4371428571,13.4428571429,27.375,12.15,34.3,20.8,35.1,0.2280714,0.1999857,0.2331429,0.2646429,47.58,298.751428571,300.514285714,293.725714286,311.2,293,16.9,76.9557142857,47.58,15.2514285714,12.8,27.2,12.4666666667,35.2,20,31,0
"487","iq",2001,38,"2001-09-17",0.3533143,0.3439714,0.3586714,0.3530429,66.4,297.962857143,299.421428571,294.597142857,309,292.9,65.54,84.0328571429,66.4,16.1042857143,10.9285714286,27.525,12.75,35,20.2,69,0.3084571,0.2503143,0.2983,0.4290714,36.2,298.665714286,300.121428571,294.122857143,311.5,290.9,19.6,78.9571428571,36.2,15.6585714286,13.7857142857,27.375,11.525,35.2,20.1,41.9,0.30695,0.2410286,0.1908714,0.3389429,44.45,298.691428571,300.521428571,294.905714286,311.2,291.7,39.8,81.9871428571,44.45,16.4371428571,13.4428571429,27.375,12.15,34.3,20.8,35.1,0
"488","iq",2001,39,"2001-09-24",0.3346714,0.3886143,0.2854,0.3197714,26.48,298.707142857,300.907142857,294.295714286,310.4,291.7,21.9,79.3657142857,26.48,15.8942857143,14.0428571429,27.25,11.925,33.4,20.3,13.2,0.3533143,0.3439714,0.3586714,0.3530429,66.4,297.962857143,299.421428571,294.597142857,309,292.9,65.54,84.0328571429,66.4,16.1042857143,10.9285714286,27.525,12.75,35,20.2,69,0.3084571,0.2503143,0.2983,0.4290714,36.2,298.665714286,300.121428571,294.122857143,311.5,290.9,19.6,78.9571428571,36.2,15.6585714286,13.7857142857,27.375,11.525,35.2,20.1,41.9,0
"489","iq",2001,40,"2001-10-01",0.3343857,0.2712857,0.2416857,0.4444,63.42,299.547142857,300.707142857,294.768571429,311,291.8,32.6,78.33,63.42,16.34,14.1285714286,28.3,13.34,35.5,20.4,14.2,0.3346714,0.3886143,0.2854,0.3197714,26.48,298.707142857,300.907142857,294.295714286,310.4,291.7,21.9,79.3657142857,26.48,15.8942857143,14.0428571429,27.25,11.925,33.4,20.3,13.2,0.3533143,0.3439714,0.3586714,0.3530429,66.4,297.962857143,299.421428571,294.597142857,309,292.9,65.54,84.0328571429,66.4,16.1042857143,10.9285714286,27.525,12.75,35,20.2,69,0
"490","iq",2001,41,"2001-10-08",0.4202857,0.3819571,0.4438,0.5460167,58.75,299.158571429,300.285714286,293.812857143,312.3,290.8,12.3,74.4185714286,58.75,15.3271428571,11.3428571429,28.525,12.475,36.8,21.8,30.9,0.3343857,0.2712857,0.2416857,0.4444,63.42,299.547142857,300.707142857,294.768571429,311,291.8,32.6,78.33,63.42,16.34,14.1285714286,28.3,13.34,35.5,20.4,14.2,0.3346714,0.3886143,0.2854,0.3197714,26.48,298.707142857,300.907142857,294.295714286,310.4,291.7,21.9,79.3657142857,26.48,15.8942857143,14.0428571429,27.25,11.925,33.4,20.3,13.2,0
"491","iq",2001,42,"2001-10-15",0.3102,0.2971286,0.3454857,0.3820571,77.89,300.308571429,302.2,294.214285714,312.9,292.4,49.2,72.1628571429,77.89,15.8728571429,12.8857142857,27.6333333333,12.5333333333,36.7,20,159,0.4202857,0.3819571,0.4438,0.5460167,58.75,299.158571429,300.285714286,293.812857143,312.3,290.8,12.3,74.4185714286,58.75,15.3271428571,11.3428571429,28.525,12.475,36.8,21.8,30.9,0.3343857,0.2712857,0.2416857,0.4444,63.42,299.547142857,300.707142857,294.768571429,311,291.8,32.6,78.33,63.42,16.34,14.1285714286,28.3,13.34,35.5,20.4,14.2,0
"492","iq",2001,43,"2001-10-22",0.1244833,0.2392667,0.1845,0.2055714,77.15,298.584285714,300.071428571,296.607142857,310.6,293.9,114.36,90.2657142857,77.15,18.2671428571,9.85714285714,28.0666666667,11.9666666667,35,21,89.1,0.3102,0.2971286,0.3454857,0.3820571,77.89,300.308571429,302.2,294.214285714,312.9,292.4,49.2,72.1628571429,77.89,15.8728571429,12.8857142857,27.6333333333,12.5333333333,36.7,20,159,0.4202857,0.3819571,0.4438,0.5460167,58.75,299.158571429,300.285714286,293.812857143,312.3,290.8,12.3,74.4185714286,58.75,15.3271428571,11.3428571429,28.525,12.475,36.8,21.8,30.9,0
"493","iq",2001,44,"2001-10-29",0.2108857,0.2075667,0.2066143,0.232,83.53,298.341428571,299.507142857,295.305714286,308.8,292,46.46,85.5728571429,83.53,16.9585714286,11.2714285714,27.64,10.38,35.8,21.5,76,0.1244833,0.2392667,0.1845,0.2055714,77.15,298.584285714,300.071428571,296.607142857,310.6,293.9,114.36,90.2657142857,77.15,18.2671428571,9.85714285714,28.0666666667,11.9666666667,35,21,89.1,0.3102,0.2971286,0.3454857,0.3820571,77.89,300.308571429,302.2,294.214285714,312.9,292.4,49.2,72.1628571429,77.89,15.8728571429,12.8857142857,27.6333333333,12.5333333333,36.7,20,159,0
"494","iq",2001,45,"2001-11-05",0.3581429,0.2793429,0.3059714,0.3714,34.54,298.514285714,299.75,296.195714286,309.7,292.5,164.74,89.0042857143,34.54,17.8214285714,10.1,27.525,11.025,34.4,21.3,35.1,0.2108857,0.2075667,0.2066143,0.232,83.53,298.341428571,299.507142857,295.305714286,308.8,292,46.46,85.5728571429,83.53,16.9585714286,11.2714285714,27.64,10.38,35.8,21.5,76,0.1244833,0.2392667,0.1845,0.2055714,77.15,298.584285714,300.071428571,296.607142857,310.6,293.9,114.36,90.2657142857,77.15,18.2671428571,9.85714285714,28.0666666667,11.9666666667,35,21,89.1,0
"495","iq",2001,46,"2001-11-12",0.2773286,0.2303,0.2773,0.2969714,61.82,298.847142857,300.578571429,296.198571429,310.5,294,181.2,87.4814285714,61.82,17.8,9.7,28.44,10.18,34.5,21,43.9,0.3581429,0.2793429,0.3059714,0.3714,34.54,298.514285714,299.75,296.195714286,309.7,292.5,164.74,89.0042857143,34.54,17.8214285714,10.1,27.525,11.025,34.4,21.3,35.1,0.2108857,0.2075667,0.2066143,0.232,83.53,298.341428571,299.507142857,295.305714286,308.8,292,46.46,85.5728571429,83.53,16.9585714286,11.2714285714,27.64,10.38,35.8,21.5,76,0
"496","iq",2001,47,"2001-11-19",0.3297,0.3304167,0.3406429,0.4415714,65.89,299.12,300.485714286,296.752857143,309.5,294.2,56.3,88.8371428571,65.89,18.4514285714,9.22857142857,27.575,11.575,33.7,20.8,31,0.2773286,0.2303,0.2773,0.2969714,61.82,298.847142857,300.578571429,296.198571429,310.5,294,181.2,87.4814285714,61.82,17.8,9.7,28.44,10.18,34.5,21,43.9,0.3581429,0.2793429,0.3059714,0.3714,34.54,298.514285714,299.75,296.195714286,309.7,292.5,164.74,89.0042857143,34.54,17.8214285714,10.1,27.525,11.025,34.4,21.3,35.1,1
"497","iq",2001,48,"2001-11-26",0.3015,0.3613,0.3055714,0.3699167,47.46,298.555714286,299.635714286,295.811428571,310,294.4,31.5,87.3771428571,47.46,17.4271428571,8.01428571429,28.2333333333,11.6666666667,35.3,21.8,12.2,0.3297,0.3304167,0.3406429,0.4415714,65.89,299.12,300.485714286,296.752857143,309.5,294.2,56.3,88.8371428571,65.89,18.4514285714,9.22857142857,27.575,11.575,33.7,20.8,31,0.2773286,0.2303,0.2773,0.2969714,61.82,298.847142857,300.578571429,296.198571429,310.5,294,181.2,87.4814285714,61.82,17.8,9.7,28.44,10.18,34.5,21,43.9,1
"498","iq",2001,49,"2001-12-03",0.3250571,0.2264714,0.2992571,0.3504714,46.86,298.754285714,300.221428571,295.981428571,308.5,294.6,158.5,87.24,46.86,17.5957142857,8.87142857143,28.425,11.65,35.5,21.2,23.1,0.3015,0.3613,0.3055714,0.3699167,47.46,298.555714286,299.635714286,295.811428571,310,294.4,31.5,87.3771428571,47.46,17.4271428571,8.01428571429,28.2333333333,11.6666666667,35.3,21.8,12.2,0.3297,0.3304167,0.3406429,0.4415714,65.89,299.12,300.485714286,296.752857143,309.5,294.2,56.3,88.8371428571,65.89,18.4514285714,9.22857142857,27.575,11.575,33.7,20.8,31,1
"499","iq",2001,50,"2001-12-10",0.3260333,0.2355333,0.3155714,0.3066429,138.22,298.245714286,299.592857143,297.5,305.8,293.9,72.94,96.1185714286,138.22,19.3057142857,7.78571428571,27.84,10.96,35,21,75,0.3250571,0.2264714,0.2992571,0.3504714,46.86,298.754285714,300.221428571,295.981428571,308.5,294.6,158.5,87.24,46.86,17.5957142857,8.87142857143,28.425,11.65,35.5,21.2,23.1,0.3015,0.3613,0.3055714,0.3699167,47.46,298.555714286,299.635714286,295.811428571,310,294.4,31.5,87.3771428571,47.46,17.4271428571,8.01428571429,28.2333333333,11.6666666667,35.3,21.8,12.2,2
"500","iq",2001,51,"2001-12-17",0.2229429,0.2240714,0.2128143,0.1841286,43.95,298.564285714,299.678571429,297.211428571,309.3,295.1,85.9,93.9471428571,43.95,18.9657142857,7.38571428571,27.075,9.5,32.9,21,57.9,0.3260333,0.2355333,0.3155714,0.3066429,138.22,298.245714286,299.592857143,297.5,305.8,293.9,72.94,96.1185714286,138.22,19.3057142857,7.78571428571,27.84,10.96,35,21,75,0.3250571,0.2264714,0.2992571,0.3504714,46.86,298.754285714,300.221428571,295.981428571,308.5,294.6,158.5,87.24,46.86,17.5957142857,8.87142857143,28.425,11.65,35.5,21.2,23.1,4
"501","iq",2001,52,"2001-12-24",0.2981889,0.3380778,0.2887889,0.3417,100.72,298.238571429,299.35,297.511428571,306.7,294.7,109.64,96.3557142857,100.72,19.3028571429,6.5,27.35,8.65,33.3,22,25.1,0.2229429,0.2240714,0.2128143,0.1841286,43.95,298.564285714,299.678571429,297.211428571,309.3,295.1,85.9,93.9471428571,43.95,18.9657142857,7.38571428571,27.075,9.5,32.9,21,57.9,0.3260333,0.2355333,0.3155714,0.3066429,138.22,298.245714286,299.592857143,297.5,305.8,293.9,72.94,96.1185714286,138.22,19.3057142857,7.78571428571,27.84,10.96,35,21,75,1
"502","iq",2002,1,"2002-01-01",0.4057286,0.3484,0.3686429,0.3800143,70.16,297.132857143,297.871428571,296.06,304.5,292.5,109.8,94.5885714286,70.16,17.6185714286,5.94285714286,27.95,9.45,33.2,23,45.3,0.2981889,0.3380778,0.2887889,0.3417,100.72,298.238571429,299.35,297.511428571,306.7,294.7,109.64,96.3557142857,100.72,19.3028571429,6.5,27.35,8.65,33.3,22,25.1,0.2229429,0.2240714,0.2128143,0.1841286,43.95,298.564285714,299.678571429,297.211428571,309.3,295.1,85.9,93.9471428571,43.95,18.9657142857,7.38571428571,27.075,9.5,32.9,21,57.9,4
"503","iq",2002,2,"2002-01-08",0.3275833,0.3759167,0.4102667,0.3833333,64.79,300.012857143,301.271428571,294.912857143,309.8,294.8,5.5,76.6028571429,64.79,16.4828571429,11.4,28.9666666667,11.9333333333,35.4,21,7.1,0.4057286,0.3484,0.3686429,0.3800143,70.16,297.132857143,297.871428571,296.06,304.5,292.5,109.8,94.5885714286,70.16,17.6185714286,5.94285714286,27.95,9.45,33.2,23,45.3,0.2981889,0.3380778,0.2887889,0.3417,100.72,298.238571429,299.35,297.511428571,306.7,294.7,109.64,96.3557142857,100.72,19.3028571429,6.5,27.35,8.65,33.3,22,25.1,11
"504","iq",2002,3,"2002-01-15",0.2410857,0.14565,0.2780286,0.1976429,22.77,299.877142857,300.907142857,294.605714286,309.4,291.8,4.7,75.2042857143,22.77,16.1571428571,12.1285714286,28.8,12.7666666667,36,22,5,0.3275833,0.3759167,0.4102667,0.3833333,64.79,300.012857143,301.271428571,294.912857143,309.8,294.8,5.5,76.6028571429,64.79,16.4828571429,11.4,28.9666666667,11.9333333333,35.4,21,7.1,0.4057286,0.3484,0.3686429,0.3800143,70.16,297.132857143,297.871428571,296.06,304.5,292.5,109.8,94.5885714286,70.16,17.6185714286,5.94285714286,27.95,9.45,33.2,23,45.3,16
"505","iq",2002,4,"2002-01-22",0.1041286,0.1483286,0.1121857,0.1419143,121.07,298.915714286,299.878571429,295.11,308.7,293.2,19.91,81.5271428571,121.07,16.6771428571,10.2142857143,27.94,11.8,35.8,21,18,0.2410857,0.14565,0.2780286,0.1976429,22.77,299.877142857,300.907142857,294.605714286,309.4,291.8,4.7,75.2042857143,22.77,16.1571428571,12.1285714286,28.8,12.7666666667,36,22,5,0.3275833,0.3759167,0.4102667,0.3833333,64.79,300.012857143,301.271428571,294.912857143,309.8,294.8,5.5,76.6028571429,64.79,16.4828571429,11.4,28.9666666667,11.9333333333,35.4,21,7.1,23
"506","iq",2002,8,"2002-02-19",0.1288,0.1224333,0.09594286,0.1251714,37.46,297.695714286,299.021428571,296.122857143,305.5,293.9,49.43,92.05,37.46,17.6871428571,7.72857142857,27.02,9.78,33.5,21,14,0.2919714,0.2241429,0.3051,0.3732714,104.37,297.847142857,299.292857143,296.544285714,304.7,294.5,33.3,93.4385714286,104.37,18.1471428571,7.7,27.85,10.725,33.6,20.8,62.8,0.1849167,0.1733286,0.1687429,0.1844286,4.68,295.912857143,296.692857143,295.231428571,304.2,292,69.96,96.6414285714,4.68,16.7228571429,5.18571428571,26.625,9.725,34,20.8,70.4,8
"507","iq",2002,9,"2002-02-26",0.1162,0.1787429,0.08991429,0.2104143,80.14,297.062857143,298.192857143,296.514285714,305,294.5,201.2,97.1571428571,80.14,18.1257142857,5.81428571429,26.7,9.6,32.2,20.5,47.6,0.1288,0.1224333,0.09594286,0.1251714,37.46,297.695714286,299.021428571,296.122857143,305.5,293.9,49.43,92.05,37.46,17.6871428571,7.72857142857,27.02,9.78,33.5,21,14,0.2919714,0.2241429,0.3051,0.3732714,104.37,297.847142857,299.292857143,296.544285714,304.7,294.5,33.3,93.4385714286,104.37,18.1471428571,7.7,27.85,10.725,33.6,20.8,62.8,7
"508","iq",2002,10,"2002-03-05",0.3183667,0.2556,0.266,0.2973833,92.84,298.54,299.957142857,296.698571429,308.8,294.5,160.1,91.2214285714,92.84,18.3614285714,8.97142857143,27.85,13.2,35.7,21,48.3,0.1162,0.1787429,0.08991429,0.2104143,80.14,297.062857143,298.192857143,296.514285714,305,294.5,201.2,97.1571428571,80.14,18.1257142857,5.81428571429,26.7,9.6,32.2,20.5,47.6,0.1288,0.1224333,0.09594286,0.1251714,37.46,297.695714286,299.021428571,296.122857143,305.5,293.9,49.43,92.05,37.46,17.6871428571,7.72857142857,27.02,9.78,33.5,21,14,10
"509","iq",2002,11,"2002-03-12",0.2483857,0.1795,0.2698143,0.2992333,41.96,298.358571429,300.15,296.238571429,309.2,293.8,46.9,89.7785714286,41.96,17.7957142857,9.41428571429,26.95,10.45,34.5,21.6,9.1,0.3183667,0.2556,0.266,0.2973833,92.84,298.54,299.957142857,296.698571429,308.8,294.5,160.1,91.2214285714,92.84,18.3614285714,8.97142857143,27.85,13.2,35.7,21,48.3,0.1162,0.1787429,0.08991429,0.2104143,80.14,297.062857143,298.192857143,296.514285714,305,294.5,201.2,97.1571428571,80.14,18.1257142857,5.81428571429,26.7,9.6,32.2,20.5,47.6,7
"510","iq",2002,12,"2002-03-19",0.2265857,0.2483333,0.2302,0.2435143,61.18,297.951428571,299.242857143,296.81,305.8,294.1,92.4,94.1657142857,61.18,18.4428571429,7.37142857143,26.95,11.775,33.3,20.6,76.8,0.2483857,0.1795,0.2698143,0.2992333,41.96,298.358571429,300.15,296.238571429,309.2,293.8,46.9,89.7785714286,41.96,17.7957142857,9.41428571429,26.95,10.45,34.5,21.6,9.1,0.3183667,0.2556,0.266,0.2973833,92.84,298.54,299.957142857,296.698571429,308.8,294.5,160.1,91.2214285714,92.84,18.3614285714,8.97142857143,27.85,13.2,35.7,21,48.3,10
"511","iq",2002,13,"2002-03-26",0.2127857,0.27455,0.1987,0.2284571,110.42,296.407142857,297.214285714,296.108571429,303.6,293.9,127.9,98.4571428571,110.42,17.68,4.4,26.1,10.3,32.3,20.7,49,0.2265857,0.2483333,0.2302,0.2435143,61.18,297.951428571,299.242857143,296.81,305.8,294.1,92.4,94.1657142857,61.18,18.4428571429,7.37142857143,26.95,11.775,33.3,20.6,76.8,0.2483857,0.1795,0.2698143,0.2992333,41.96,298.358571429,300.15,296.238571429,309.2,293.8,46.9,89.7785714286,41.96,17.7957142857,9.41428571429,26.95,10.45,34.5,21.6,9.1,5
"512","iq",2002,14,"2002-04-02",0.19708,0.2962286,0.1805,0.2763286,94.01,297.174285714,298.064285714,296.741428571,303.9,294.5,122.3,97.7757142857,94.01,18.3957142857,6.18571428571,27.3,10.4,32.5,20.2,20.1,0.2127857,0.27455,0.1987,0.2284571,110.42,296.407142857,297.214285714,296.108571429,303.6,293.9,127.9,98.4571428571,110.42,17.68,4.4,26.1,10.3,32.3,20.7,49,0.2265857,0.2483333,0.2302,0.2435143,61.18,297.951428571,299.242857143,296.81,305.8,294.1,92.4,94.1657142857,61.18,18.4428571429,7.37142857143,26.95,11.775,33.3,20.6,76.8,11
"513","iq",2002,15,"2002-04-09",0.2698286,0.1968143,0.2025857,0.2662857,75.98,296.862857143,297.7,296.351428571,303.3,294.1,187.8,97.2442857143,75.98,17.93,5.14285714286,26.3,9.4,31.4,20.8,13,0.19708,0.2962286,0.1805,0.2763286,94.01,297.174285714,298.064285714,296.741428571,303.9,294.5,122.3,97.7757142857,94.01,18.3957142857,6.18571428571,27.3,10.4,32.5,20.2,20.1,0.2127857,0.27455,0.1987,0.2284571,110.42,296.407142857,297.214285714,296.108571429,303.6,293.9,127.9,98.4571428571,110.42,17.68,4.4,26.1,10.3,32.3,20.7,49,8
"514","iq",2002,21,"2002-05-21",0.1921143,0.1776429,0.2308571,0.2222,51.25,297.05,298.621428571,296.024285714,306.2,292.7,32.3,94.8042857143,51.25,17.5842857143,8.5,27.7,12.15,33.8,20.8,9.1,0.1338,0.1096333,0.2196143,0.1417,46.79,296.784285714,297.585714286,296.221428571,303.7,293.9,93.4,97.2428571429,46.79,17.7442857143,5.08571428571,26.8666666667,9.7,32.3,20.8,543.3,0.2272571,0.1782429,0.1773857,0.2101143,101.3,297.355714286,298.435714286,296.444285714,304.4,293,66.85,95.22,101.3,18.0242857143,8.04285714286,27.5,11.525,34,21.3,25.4,5
"515","iq",2002,22,"2002-05-28",0.1764571,0.1749143,0.1881571,0.2386286,41.54,297.557142857,298.714285714,296.271428571,305.9,292.4,58.02,93.7885714286,41.54,17.8228571429,7.65714285714,26.325,9.775,32.3,20.8,146.7,0.1921143,0.1776429,0.2308571,0.2222,51.25,297.05,298.621428571,296.024285714,306.2,292.7,32.3,94.8042857143,51.25,17.5842857143,8.5,27.7,12.15,33.8,20.8,9.1,0.1338,0.1096333,0.2196143,0.1417,46.79,296.784285714,297.585714286,296.221428571,303.7,293.9,93.4,97.2428571429,46.79,17.7442857143,5.08571428571,26.8666666667,9.7,32.3,20.8,543.3,13
"516","iq",2002,23,"2002-06-04",0.3204714,0.2780857,0.2377286,0.3431857,72.76,296.267142857,297.085714286,295.235714286,305.3,291.5,19.12,94.3457142857,72.76,16.7742857143,8.74285714286,27.3,11.6333333333,34.3,20.7,28,0.1764571,0.1749143,0.1881571,0.2386286,41.54,297.557142857,298.714285714,296.271428571,305.9,292.4,58.02,93.7885714286,41.54,17.8228571429,7.65714285714,26.325,9.775,32.3,20.8,146.7,0.1921143,0.1776429,0.2308571,0.2222,51.25,297.05,298.621428571,296.024285714,306.2,292.7,32.3,94.8042857143,51.25,17.5842857143,8.5,27.7,12.15,33.8,20.8,9.1,2
