"","city","year","weekofyear","week_start_date","ndvi_ne","ndvi_nw","ndvi_se","ndvi_sw","precipitation_amt_mm","reanalysis_air_temp_k","reanalysis_avg_temp_k","reanalysis_dew_point_temp_k","reanalysis_max_air_temp_k","reanalysis_min_air_temp_k","reanalysis_precip_amt_kg_per_m2","reanalysis_relative_humidity_percent","reanalysis_sat_precip_amt_mm","reanalysis_specific_humidity_g_per_kg","reanalysis_tdtr_k","station_avg_temp_c","station_diur_temp_rng_c","station_max_temp_c","station_min_temp_c","station_precip_mm","total_cases"
"109","sj",1992,22,"1992-05-27",0.1215,0.0674690681521984,0.2191571,0.2130143,186.25,298.615714286,298.75,296.334285714,301.4,297,130.3,87.3014285714,186.25,17.8328571429,2.35714285714,27.4285714286,5.95714285714,31.7,23.9,80.2,20
"110","sj",1992,23,"1992-06-03",0.12165,0.13995,0.1100857,0.1022286,42.24,299.104285714,299.228571429,296.522857143,301,297.8,50,85.8271428571,42.24,17.9957142857,2.11428571429,27.5,6.91428571429,31.7,22.8,103.9,19
"111","sj",1992,24,"1992-06-10",0.08395,0.0856,0.1023714,0.1117714,43.21,298.901428571,298.964285714,296.154285714,300.5,297.6,43.8,84.87,43.21,17.57,1.98571428571,28.2,6.87142857143,32.8,24.4,102.4,20
"112","sj",1992,25,"1992-06-17",0.10445,0.15315,0.1811571,0.1920857,52.07,298.931428571,298.957142857,296.042857143,301,297,37.1,84.2485714286,52.07,17.4414285714,2,28.2857142857,6.74285714286,32.8,24.4,29.8,26
"113","sj",1992,26,"1992-06-24",0.1302,0.1302,0.13938,0.11475,52.96,299.568571429,299.55,296.384285714,301.8,298,33.7,82.7771428571,52.96,17.8071428571,1.72857142857,28.4857142857,7.02857142857,32.8,23.9,5.4,29
"114","sj",1992,27,"1992-07-01",0.1194,0.1439,0.1693286,0.1684714,10.74,300.177142857,300.378571429,296.275714286,301.8,298.3,10,79.3342857143,10.74,17.6671428571,2.27142857143,29.2285714286,6.64285714286,33.3,25.6,3.1,31
"115","sj",1992,28,"1992-07-08",0.0579247338389262,0.192,0.1468571,0.1530714,1.86,300.285714286,300.564285714,296.198571429,302.2,298.7,5.4,78.4971428571,1.86,17.5685714286,2.78571428571,28.7285714286,6.61428571429,32.8,24.4,1.8,28
"116","sj",1992,29,"1992-07-15",0.112,0.1255,0.14214,0.1825333,94.14,299.79,299.828571429,296.052857143,301.8,298,46.1,80.15,94.14,17.43,2,27.6285714286,6.04285714286,31.7,23.9,45.2,26
"117","sj",1992,30,"1992-07-22",-0.1396,0.05918,0.1371286,0.1288714,33.51,299.227142857,299.371428571,295.875714286,301.1,298,69.04,81.9842857143,33.51,17.2485714286,2.02857142857,27.5571428571,6.85714285714,31.7,23.3,41,32
"118","sj",1992,31,"1992-07-29",0.0539,0.1261333,0.1337714,0.1499143,31.12,299.025714286,299.107142857,295.745714286,300.8,297.7,58.8,82.3457142857,31.12,17.1142857143,1.81428571429,27.9714285714,6.92857142857,32.2,22.8,14.2,35
"119","sj",1992,32,"1992-08-05",0.152675,0.173275,0.1500429,0.1450571,59.22,299.755714286,299.914285714,296.158571429,301.5,297.6,27.1,80.7842857143,59.22,17.5471428571,2.42857142857,28.0714285714,6.1,31.7,23.3,16.6,33
"120","sj",1992,33,"1992-08-12",0.16395,0.12665,0.2150571,0.2192714,65.55,299.215714286,299.221428571,296.007142857,301.3,297.8,81.8,82.75,65.55,17.4157142857,1.95714285714,27.6714285714,7.55714285714,31.7,22.8,41.9,30
"121","sj",1992,34,"1992-08-19",0.1146,0.1368,0.1855857,0.1925714,68.22,299.491428571,299.735714286,296.214285714,301.9,298.3,61.6,82.3171428571,68.22,17.6014285714,2.24285714286,28.2142857143,6.92857142857,33.9,24.4,42.7,52
"122","sj",1992,35,"1992-08-26",0.0875,0.0817,0.1799429,0.2217571,27.7,300.067142857,300.157142857,296.057142857,302.2,298.1,28.9,78.8642857143,27.7,17.4585714286,2.42857142857,28.2714285714,6.82857142857,32.2,23.9,3.1,59
"123","sj",1992,36,"1992-09-02",0.0579247338389262,0.2175,0.1240143,0.1256571,61.55,300.108571429,300.157142857,296.175714286,302,298.4,34.36,79.2042857143,61.55,17.5642857143,2.2,28.7285714286,7.48571428571,34.4,24.4,6.5,67
"124","sj",1992,37,"1992-09-09",0.123975,0.1768,0.2357429,0.2148286,21.34,299.727142857,299.757142857,295.937142857,302.2,298.2,87.2,79.93,21.34,17.3528571429,2.02857142857,28.0285714286,6.54285714286,32.2,23.9,23.6,65
"125","sj",1992,38,"1992-09-16",0.0519,0.07226667,0.1775714,0.1588143,41.32,299.978571429,300.071428571,296.111428571,302.2,298.4,32.6,79.5257142857,41.32,17.5414285714,2.34285714286,28.1428571429,7.08571428571,32.8,23.9,28.9,74
"126","sj",1992,39,"1992-09-23",0.1435,0.1435,0.1984,0.2122714,95.55,299.292857143,299.378571429,296.281428571,301.4,297.9,116.79,83.7,95.55,17.7514285714,2.04285714286,27.5571428571,7.24285714286,32.8,23.3,60.9,70
"127","sj",1992,40,"1992-09-30",0.1972,0.12715,0.1581333,0.09435,97.7,299.624285714,299.707142857,296.13,302.3,297.6,34.2,81.2971428571,97.7,17.6042857143,2.3,27.9714285714,7.22857142857,33.3,23.3,22.6,61
"128","sj",1992,41,"1992-10-07",0.137225,0.10745,0.1771857,0.1911,23.1,300.267142857,300.328571429,296.424285714,302.8,298.3,19.4,79.7371428571,23.1,17.8971428571,3.25714285714,28.8857142857,7.8,35,23.9,0,53
"129","sj",1992,42,"1992-10-14",0.3371,0.1979,0.1945857,0.1832286,18.95,300.118571429,300.228571429,295.892857143,302.6,297.7,11.3,77.8342857143,18.95,17.3085714286,2.97142857143,29.1571428571,7.11428571429,33.3,25,8,76
"130","sj",1992,43,"1992-10-21",-0.0156,0.0312,0.1042167,0.1129833,12.18,299.848571429,299.914285714,295.645714286,301.6,298.4,21.5,77.8757142857,12.18,17.0442857143,2.51428571429,28.6571428571,7.45714285714,32.8,23.9,11.9,61
"131","sj",1992,44,"1992-10-28",0.1242,0.1254,0.1156,0.1124286,80.58,299.802857143,299.842857143,295.805714286,302.3,297,25,78.91,80.58,17.2471428571,3.02857142857,28.6714285714,7.28571428571,33.3,23.9,18.6,57
"132","sj",1992,45,"1992-11-04",0.0866,0.1209667,0.2244429,0.2498571,64,299.807142857,299.85,296.27,301.5,298.5,27.7,81.0528571429,64,17.73,2.07142857143,28.3857142857,7.7,33.3,22.2,14.2,44
"133","sj",1992,46,"1992-11-11",0.118,0.1422,0.08945,0.0668,40.06,299.041428571,299.207142857,295.074285714,300.9,297.4,31.72,79.0128571429,40.06,16.4814285714,2.41428571429,27.5428571429,6.84285714286,31.7,22.8,161,34
"134","sj",1992,47,"1992-11-18",0.0764,0.05613333,0.1343714,0.06401429,43.44,298.342857143,298.285714286,294.652857143,300.6,296.6,49.97,80.2557142857,43.44,16.0671428571,1.82857142857,26.6857142857,7,31.1,22.2,26.1,47
"135","sj",1992,48,"1992-11-25",0.0971,0.1026333,0.1617143,0.1198286,47.42,298.664285714,298.742857143,296.041428571,301.1,296.9,128.1,85.5871428571,47.42,17.5285714286,2,27.4,6.77142857143,32.8,23.3,46.3,60
"136","sj",1992,49,"1992-12-02",0.1083,0.074125,0.1750667,0.15275,53.73,298.46,298.55,295.252857143,300.6,297,54.8,82.6485714286,53.73,16.6785714286,1.92857142857,26.6285714286,7.24285714286,31.1,22.2,62.6,60
"137","sj",1992,50,"1992-12-09",0.0547,0.1099,0.1981571,0.2159667,86.28,298.734285714,298.914285714,294.65,300.5,297.5,19.23,78.3114285714,86.28,16.0242857143,2.11428571429,26.9142857143,7.18571428571,31.1,22.2,9.4,53
"138","sj",1992,51,"1992-12-16",0.0579247338389262,0.066425,0.1923429,0.1941286,0,298.285714286,298.507142857,293.828571429,300.7,296.4,24.94,76.6614285714,0,15.2514285714,2.64285714286,26.6857142857,8.38571428571,32.2,21.7,47.5,36
"139","sj",1992,52,"1992-12-23",-0.01008,0.06821667,0.0869,0.0733125,0,297.172857143,297.35,292.8,299.1,296.1,23.8,76.7571428571,0,14.3242857143,1.92857142857,25.9142857143,6.48571428571,29.4,21.7,5.5,31
"140","sj",1993,53,"1993-01-01",0.0579247338389262,0.0674690681521984,0.177655183950927,0.165955745768811,35.4708090614887,299.163652841787,299.276920122901,295.109519201226,301.398817204301,297.301827956989,30.4654193548387,78.5681812595992,35.4708090614887,16.5524086021503,2.51626728110597,27.0065284178198,6.75737327188945,31.6079569892473,22.6006451612903,26.7854838709677,30
"141","sj",1993,1,"1993-01-08",0.02835,0.04366667,0.07865714,0.04645714,46.79,297.467142857,297.55,294.15,299.4,296.1,41.9,81.8785714286,46.79,15.52,1.9,25.8714285714,6.5,30.6,21.7,28,32
"142","sj",1993,2,"1993-01-15",0.03006667,0.03785,0.1318857,0.1092,0,297.331428571,297.342857143,293.068571429,299.2,296.2,27.5,77.1442857143,0,14.4671428571,1.71428571429,24.5,7.04285714286,28.3,20.6,23.5,28
"143","sj",1993,3,"1993-01-22",0.0579247338389262,0.11345,0.2260571,0.2200286,0,297.401428571,297.628571429,293.075714286,299.5,296.2,11.2,76.9842857143,0,14.49,2.2,24.8571428571,7.12857142857,30,20,6.6,33
"144","sj",1993,4,"1993-01-29",0.06613333,0.05705,0.1303667,0.1473833,0,296.967142857,297.128571429,292.841428571,299.2,295.5,21.8,77.8628571429,0,14.3071428571,2.08571428571,24.4,6.1,28.9,20,15.2,33
"145","sj",1993,5,"1993-02-05",0.047425,0.02253333,0.09238571,0.09468571,75.97,297.624285714,297.685714286,294.032857143,300.4,295.6,26.3,80.61,75.97,15.4528571429,2.08571428571,26.6714285714,7.64285714286,31.7,19.4,9.4,35
"146","sj",1993,6,"1993-02-12",0.2738,0.0558,0.2020857,0.2047857,0,296.594285714,296.8,292.871428571,299.7,294.7,14.3,79.8257142857,0,14.3857142857,2.34285714286,25.4285714286,6.74285714286,30,20.6,2.1,22
"147","sj",1993,7,"1993-02-19",0.1108667,0.173375,0.2375143,0.2274143,14.71,297.76,297.971428571,293.342857143,299.6,296.4,7.2,76.5328571429,14.71,14.7528571429,2.48571428571,26.2714285714,8.1,31.7,20.6,2.8,13
"148","sj",1993,8,"1993-02-26",0.0579247338389262,0.1339,0.2699286,0.2615857,0,296.768571429,296.871428571,292.301428571,300.1,294.6,21.5,76.2171428571,0,13.8271428571,2.77142857143,25.7,7.3,32.2,20.6,5.5,13
"149","sj",1993,9,"1993-03-05",0.1744667,0.1338,0.1584833,0.1399167,0,297.014285714,297.242857143,291.911428571,299.7,295.2,1.8,73.2257142857,0,13.4942857143,2.8,25.5714285714,8.15714285714,30,21.1,2.3,21
"150","sj",1993,10,"1993-03-12",0.09403333,0.214,0.2035714,0.2538286,0,296.425714286,296.642857143,290.775714286,298.9,294.1,2.7,70.6457142857,0,12.5828571429,2.48571428571,24.9,7.61428571429,29.4,19.4,2.5,17
"151","sj",1993,11,"1993-03-19",-0.0411,-0.0436,0.1725333,0.1717714,9.68,297.855714286,298.014285714,293.692857143,300.4,295.5,10.5,77.7842857143,9.68,15.0642857143,2.68571428571,26.9285714286,8.47142857143,33.3,21.1,0.5,11
"152","sj",1993,12,"1993-03-26",0.03225,0.10315,0.1850143,0.2041857,27,297.585714286,297.671428571,293.222857143,299.8,296.3,13,76.8485714286,27,14.6485714286,2.25714285714,26.1428571429,7.52857142857,31.1,20.6,12.8,8
"153","sj",1993,13,"1993-04-02",0.1194,0.08853333,0.1404714,0.1174286,0,297.34,297.442857143,293.812857143,299.4,295.7,20.27,80.7957142857,0,15.2,2.14285714286,26.8857142857,7.62857142857,32.8,22.2,4.1,8
"154","sj",1993,14,"1993-04-09",0.0579247338389262,0.0423,0.1903667,0.2082143,7.49,297.745714286,297.892857143,293.752857143,300.1,296.2,14.2,78.5642857143,7.49,15.1628571429,2.35714285714,27.2,7.71428571429,32.8,21.1,4.6,6
"155","sj",1993,15,"1993-04-16",-0.0158,0.01885,0.068,0.0834,19.74,298.012857143,298,294.065714286,300.1,295.9,23.2,78.9614285714,19.74,15.5,3.05714285714,27.0714285714,7.78571428571,33.3,22.2,11.7,6
"156","sj",1993,16,"1993-04-23",0.0828,0.0788,0.1334571,0.1317,114.85,297.528571429,297.742857143,294.072857143,300.1,294.5,63.49,81.2714285714,114.85,15.4885714286,2.77142857143,25.8714285714,7.44285714286,31.1,21.7,8.4,7
"157","sj",1993,17,"1993-04-30",0.0579247338389262,0.09256667,0.1315167,0.1252286,33.35,298.591428571,298.692857143,295.194285714,300.4,297,34.3,81.6557142857,33.35,16.5971428571,2.47142857143,27.4857142857,8.38571428571,32.8,22.2,28.3,12
"158","sj",1993,18,"1993-05-07",0.07965,0.06415,0.1547429,0.1291571,37.35,298.152857143,298.185714286,295.26,300.1,296.9,40.7,84.0814285714,37.35,16.6585714286,1.85714285714,26.9428571429,6.27142857143,32.2,22.2,114.3,17
"159","sj",1993,19,"1993-05-14",0.07305,0.052,0.1074857,0.1070286,34.9,297.671428571,297.692857143,294.847142857,300.4,296.1,142.4,84.5214285714,34.9,16.2671428571,2.5,26.4714285714,6,31.1,22.8,18.3,10
"160","sj",1993,20,"1993-05-21",0.1769,0.0901,0.1792,0.1866833,14.84,298.604285714,298.721428571,295.324285714,301.2,296.4,55.67,82.4357142857,14.84,16.8571428571,2.21428571429,28.2285714286,7.22857142857,33.9,23.3,4.6,10
"161","sj",1993,21,"1993-05-28",0.01645,0.10485,0.05147143,0.0644,78.17,299.364285714,299.378571429,296.675714286,301.8,297.6,100.2,85.3985714286,78.17,18.1857142857,2.27142857143,28.9428571429,7.22857142857,33.9,23.3,32.1,18
"162","sj",1993,22,"1993-06-04",0.00305,0.0506,0.1981857,0.1761,62.2,298.844285714,298.914285714,296.451428571,301.4,297.3,93.2,86.9,62.2,17.9514285714,1.91428571429,27.6428571429,5.88571428571,31.1,22.8,58.3,19
"163","sj",1993,23,"1993-06-11",0.1206,0.0674690681521984,0.1537714,0.1484857,8.48,300.658571429,300.735714286,296.978571429,302.8,298.5,20.2,80.6157142857,8.48,18.4914285714,2.64285714286,29.9,7.38571428571,34.4,25,1.3,12
"164","sj",1993,24,"1993-06-18",0.0579247338389262,0.0785,0.2209429,0.2193714,30.65,299.184285714,299.264285714,295.742857143,301,297.7,55.5,81.4928571429,30.65,17.13,2.1,27.7285714286,6.78571428571,32.2,23.3,57.9,22
"165","sj",1993,25,"1993-06-25",0.0374,0.1399667,0.1681714,0.1343571,93.75,299.521428571,299.492857143,296.294285714,301.8,297.5,74,82.6085714286,93.75,17.7128571429,1.95714285714,27.3428571429,6.97142857143,33.3,22.2,60.4,12
"166","sj",1993,26,"1993-07-02",0.1237667,0.1522,0.2154143,0.2187714,8.49,299.704285714,299.842857143,296.51,301.6,298.2,27.5,82.8328571429,8.49,17.9228571429,2,28.8428571429,5.87142857143,32.8,25,7.2,21
"167","sj",1993,27,"1993-07-09",0.0689,0.09593333,0.1463429,0.1590429,37.28,299.567142857,299.628571429,296.03,301.6,297.5,72.8,81.1485714286,37.28,17.4071428571,1.88571428571,28.2428571429,6.84285714286,32.8,24.4,21,18
"168","sj",1993,28,"1993-07-16",0.0375,0.09203333,0.1833571,0.2203714,73.94,299.584285714,299.707142857,296.055714286,301.9,297.7,67.7,81.2157142857,73.94,17.46,2.5,27.8857142857,6.52857142857,32.2,22.2,92.2,16
"169","sj",1993,29,"1993-07-23",0.1204,0.1826,0.1665857,0.1923714,4.81,299.891428571,299.964285714,295.94,302,298.3,29.4,79.15,4.81,17.3171428571,2.47142857143,28.5,7.25714285714,33.3,24.4,13,16
"170","sj",1993,30,"1993-07-30",0.08285,0.10608,0.12255,0.1236,78.03,299.237142857,299.264285714,296.592857143,301.3,298,109,85.5514285714,78.03,18.0342857143,1.75714285714,27.9428571429,6,32.2,22.2,71.4,22
"171","sj",1993,31,"1993-08-06",0.0579247338389262,0.1488,0.2467667,0.2581143,12.38,300.062857143,300.264285714,296.857142857,302,298.3,12.6,82.8828571429,12.38,18.3271428571,2.35714285714,29.0285714286,6.58571428571,32.8,24.4,0.8,17
"172","sj",1993,32,"1993-08-13",0.1016,0.1401,0.2187,0.1692571,7.25,300.121428571,300.35,296.561428571,302,298.7,21.8,81.0128571429,7.25,17.9885714286,2.32857142857,29.0285714286,6.25714285714,32.8,25,18.1,25
"173","sj",1993,33,"1993-08-20",0.0969,0.04966667,0.1970714,0.1632857,106.83,299.67,299.771428571,296.512857143,302.3,297.8,62.7,83.0757142857,106.83,17.9528571429,2.22857142857,29.4142857143,6.42857142857,33.9,24.4,12.7,23
"174","sj",1993,34,"1993-08-27",0.10885,0.24925,0.2105714,0.2159143,1.36,299.918571429,299.985714286,296.49,302.1,297.9,26.9,81.7271428571,1.36,17.9171428571,2.31428571429,28.9714285714,7.61428571429,33.3,24.4,17.1,12
"175","sj",1993,35,"1993-09-03",0.0979,0.1581,0.1638571,0.1509143,30.85,299.975714286,300.035714286,296.107142857,302,298.5,34.4,79.6285714286,30.85,17.5271428571,2.18571428571,28.6571428571,7.32857142857,32.8,24.4,28.8,25
"176","sj",1993,36,"1993-09-10",0.1121,0.0688,0.0596,0.05133333,43.26,299.761428571,299.857142857,296.128571429,302.6,298.2,42.1,80.6842857143,43.26,17.5614285714,2.17142857143,28.4285714286,7.88571428571,32.8,23.3,43.4,28
"177","sj",1993,37,"1993-09-17",0.1199,0.0971,0.2044429,0.1865857,14.42,299.672857143,299.785714286,296.291428571,301.9,298.3,50,81.7942857143,14.42,17.7042857143,1.94285714286,28.6,7.37142857143,32.8,23.9,23.1,27
"178","sj",1993,38,"1993-09-24",0.0054,0.063525,0.1392833,0.1168857,71.36,300.067142857,300.142857143,296.461428571,302.4,298.2,57.9,80.9014285714,71.36,17.9528571429,2.68571428571,28.1571428571,6.92857142857,32.8,23.3,8.7,18
"179","sj",1993,39,"1993-10-01",0.034,0.0517,0.0726,0.09423333,72.86,299.885714286,299.942857143,296.651428571,302.1,298.4,76,82.61,72.86,18.12,2.17142857143,28.2857142857,6.98571428571,32.8,23.9,26.7,23
"180","sj",1993,40,"1993-10-08",0.1213,0.0705,0.1886286,0.1652714,27.62,299.591428571,299.607142857,296.632857143,301.1,298.2,55.36,83.8414285714,27.62,18.1042857143,1.67142857143,28.0142857143,7.5,33.3,23.3,16.8,23
"181","sj",1993,41,"1993-10-15",0.1317,0.0645,0.20515,0.1731857,8.01,299.957142857,300.042857143,296.425714286,301.8,298.7,35.8,81.1028571429,8.01,17.86,1.94285714286,28.4,6.98571428571,32.2,24.4,27,29
"182","sj",1993,42,"1993-10-22",0.0129,0.0674690681521984,0.1347,0.1496857,0,300.181428571,300.242857143,296.168571429,302.4,298,17,78.8071428571,0,17.5928571429,2.25714285714,28.2,7.7,33.3,23.9,6.4,38
"183","sj",1993,43,"1993-10-29",0.117,0.1143,0.2702,0.1092667,70.07,299.788571429,299.721428571,296.114285714,301.5,298.1,57.6,80.3985714286,70.07,17.5557142857,1.95714285714,28.0714285714,7.14285714286,32.8,23.9,25.4,36
"184","sj",1993,44,"1993-11-05",0.0579247338389262,0.1406667,0.1776167,0.1569,0,299.885714286,299.921428571,296.007142857,301.9,298.5,16.1,79.5042857143,0,17.4414285714,2.3,27.9,7.24285714286,32.8,23.3,4.1,43
"185","sj",1993,45,"1993-11-12",-0.1589,0.0493,0.08248333,0.1696,0,299.228571429,299.35,295.298571429,300.9,297.8,25.6,79.0371428571,0,16.6628571429,2.27142857143,27.6428571429,7.72857142857,32.8,23.3,6.7,46
"186","sj",1993,46,"1993-11-19",0.17315,0.013825,0.17535,0.1117429,12.5,298.845714286,299.05,295.188571429,301,297.5,70.71,80.3771428571,12.5,16.58,1.84285714286,27.1714285714,6.77142857143,31.7,22.8,48.8,31
"187","sj",1993,47,"1993-11-26",0.1071,0.1818,0.2600571,0.2705857,91.81,298.571428571,298.678571429,295.255714286,301.1,296.8,118.1,82.1542857143,91.81,16.6614285714,1.87142857143,26.8857142857,6.6,31.7,22.2,46.4,25
"188","sj",1993,48,"1993-12-03",0.3572667,-0.0095,0.12734,0.08941429,6.09,298.627142857,298.721428571,294.965714286,300.5,297.2,25.7,80.4657142857,6.09,16.4014285714,2.01428571429,26.7857142857,8.34285714286,33.3,21.1,5.5,40
"189","sj",1993,49,"1993-12-10",0.0579247338389262,0.0674690681521984,0.1632333,0.08283333,5.29,298.218571429,298.192857143,294.52,300.5,296.6,43.4,80.3028571429,5.29,15.9328571429,2.35714285714,26.5285714286,7.08571428571,30.6,21.1,20.8,31
"190","sj",1993,50,"1993-12-17",-0.2902,-0.06766667,0.1682857,0.08,14.82,298.565714286,298.585714286,294.16,300.8,296.2,28.6,76.8542857143,14.82,15.5714285714,2.45714285714,26.2285714286,7.85714285714,31.1,21.1,7.7,38
"191","sj",1993,51,"1993-12-24",-0.0237,-0.02115,0.1181143,0.07024286,42.62,298.218571429,298.335714286,294.234285714,301.2,296.1,33.6,78.8285714286,42.62,15.65,2.55714285714,26.0428571429,6.82857142857,31.7,21.7,37.6,30
"192","sj",1994,52,"1994-01-01",0.0579247338389262,0.0674690681521984,0.177655183950927,0.165955745768811,5.25,298.527142857,298.778571429,294.401428571,301,296,3.4,78.0185714286,5.25,15.78,2.44285714286,26.9714285714,8.2,32.8,21.7,0.3,22
"193","sj",1994,1,"1994-01-08",-0.1209,0.0193,0.09498571,0.1785143,12.6,298.191428571,298.285714286,293.585714286,300.1,296.3,19.5,75.7428571429,12.6,14.9514285714,2.05714285714,25.5,6.74285714286,29.4,21.1,41,31
"194","sj",1994,2,"1994-01-15",0.1435,0.0974,0.25425,0.21445,0,297.59,297.692857143,293.721428571,299.6,296,19.4,79.15,0,15.0971428571,2.21428571429,25.4571428571,7.27142857143,29.4,21.1,13.4,26
"195","sj",1994,3,"1994-01-22",0.0741,0.1664333,0.151,0.1407143,0,297.912857143,297.942857143,293.37,299.7,296.2,16.4,75.9842857143,0,14.7757142857,2.11428571429,25.0857142857,7.42857142857,30,20,26.6,35
"196","sj",1994,4,"1994-01-29",0.0912,-0.1162667,0.1635571,0.1985143,0,297.571428571,297.707142857,293.531428571,299.2,296.3,19.04,78.3814285714,0,14.9385714286,2.32857142857,25.3285714286,7.04285714286,29.4,20.6,9.7,36
"197","sj",1994,5,"1994-02-05",0.2588,0.2112,0.2200571,0.2156,0,297.588571429,297.714285714,293.23,299.8,295.8,21.8,76.8257142857,0,14.6342857143,2.2,25.7857142857,7.1,30,20.6,3.6,39
"198","sj",1994,6,"1994-02-12",0.0882,0.117,0.0768,0.069175,0,297.515714286,297.571428571,292.852857143,299.2,295.9,11.5,75.31,0,14.2885714286,1.74285714286,25.2571428571,7.52857142857,29.4,21.1,9.1,25
"199","sj",1994,7,"1994-02-19",0.3633,0.24185,0.2473857,0.2834143,0,297.774285714,297.942857143,292.577142857,299.4,295.5,7.2,72.8857142857,0,14.02,2.28571428571,25.7,7.15714285714,30.6,21.1,9.7,31
"200","sj",1994,8,"1994-02-26",0.0579247338389262,0.09243333,0.1377571,0.07407143,0,297.455714286,297.564285714,292.672857143,299.3,296.1,11.5,74.7885714286,0,14.1571428571,2.35714285714,25.7428571429,8.57142857143,30.6,20.6,7.9,37
"201","sj",1994,9,"1994-03-05",0.0579247338389262,0.1446,0.17415,0.1530833,0,297.235714286,297.335714286,293.128571429,300.1,295.4,16.7,77.9157142857,0,14.5585714286,2.5,25.3142857143,8.54285714286,30.6,20.6,16.2,33
"202","sj",1994,10,"1994-03-12",0.1125,0.1038,0.08821429,0.1224143,7.15,297.268571429,297.407142857,293.887142857,299.5,295.5,18.7,81.5185714286,7.15,15.2585714286,2.44285714286,25.8857142857,7.05714285714,31.1,21.7,15.8,25
"203","sj",1994,11,"1994-03-19",0.1468,-0.04815,0.1946833,0.14055,0,297.501428571,297.671428571,292.864285714,299.8,295.6,6.69,75.4357142857,0,14.3342857143,2.57142857143,25.8428571429,7.95714285714,31.1,21.1,16.8,24
"204","sj",1994,12,"1994-03-26",0.0412,0.1005833,0.1528167,0.1368429,0,298.014285714,298.214285714,293.175714286,300.5,295.5,2.9,74.6471428571,0,14.6171428571,3.65714285714,26.7285714286,9.91428571429,32.8,20.6,0,18
"205","sj",1994,13,"1994-04-02",0.0978,0.15975,0.1270429,0.1195286,46.62,298.281428571,298.464285714,293.532857143,300.1,296.8,6.66,75.0828571429,46.62,14.9457142857,2.47142857143,26.7,8.34285714286,33.3,21.1,1,23
"206","sj",1994,14,"1994-04-09",0.108,0.05093333,0.1369286,0.1190286,0,298.12,298.314285714,293.151428571,300,296.8,4.4,73.9514285714,0,14.5471428571,2.4,26.4285714286,7.77142857143,31.1,21.7,2.3,13
